签单日期,销售合同号,客户,物料名称,规格型号,物料编码,"销售
单位","销售
数量",单价,价税合计,价税合计（本位币）,销售员,备注
2025/10/20,XR43W2510032,圣农发展（政和）有限公司,油过滤器滤芯,XRI2-570AN,01160080,件,15,800,"12,000.00",12000,张孝闽,
2025/10/20,XR43W2510032,圣农发展（政和）有限公司,油过滤器滤芯,XRI2-830AN;XRI2-830AN,01160081,件,15,800,"12,000.00",12000,张孝闽,
2025/10/20,XR43W2510032,圣农发展（政和）有限公司,轴封,LY-0125046,600501EB,件,1,18000,"18,000.00",18000,张孝闽,
2025/10/20,XR43W2510032,圣农发展（政和）有限公司,骨架油封,100*120*12 HMS5 RG,692034SK,个,1,363,363.00,363,张孝闽,
2025/10/20,XR43W2510032,圣农发展（政和）有限公司,O形圈,75.79*3.53,692768,件,1,9,9.00,9,张孝闽,
2025/10/20,XR43W2510032,圣农发展（政和）有限公司,O形圈,75.87*2.62,692033,个,1,6,6.00,6,张孝闽,
2025/10/20,XR43W2510032,圣农发展（政和）有限公司,O形圈,134.4*3.1,692032,个,2,24,48.00,48,张孝闽,
2025/10/20,XR43M2510082,福建圣农食品有限公司,角接触球轴承,7209 BECBM 45*85*19,615866,件,4,1500,"6,000.00",6000,张孝闽,
2025/10/20,XR43W2510031,福建圣农食品有限公司,氨气主机（深圳）,MIC-2000-32,10990230,台,1,6000,"6,000.00",6000,张孝闽,
2025/10/20,XR43W2510031,福建圣农食品有限公司,镀锌等边角钢,∠40×4,08080103,千克,187.6799968,5.1150896,960.00,960,张孝闽,
2025/10/20,XR43W2510031,福建圣农食品有限公司,浪管,LNE-PA-Z(AD-34.5),03260127,米,20,16,320.00,320,张孝闽,
2025/10/20,XR43W2510031,福建圣农食品有限公司,浪管,LNE-PA-Z(AD-21.2),03260148,米,60,8,480.00,480,张孝闽,
2025/10/20,XR43W2510031,福建圣农食品有限公司,槽式桥架(鑫马),50×50 镀锌+厚1.2,03190241,米,1,0,0.00,,张孝闽,
2025/10/20,XR43W2510031,福建圣农食品有限公司,防爆声光报警灯,BBJ-1，电压24V，红色，LED信号灯90分贝,0119031214,件,10,300,"3,000.00",3000,张孝闽,
2025/10/20,XR43W2510031,福建圣农食品有限公司,不锈钢水管材料,型号：合同号XR43W2510031,0119033019,批,1,0,0.00,,张孝闽,
2025/10/20,XR43W2510031,福建圣农食品有限公司,电缆线(闳联),TRVV3×2.5,03240702,米,600,7.2,"4,320.00",4320,张孝闽,
2025/10/20,XR43W2510031,福建圣农食品有限公司,网线带电源一体线无氧铜网线 复合300米,4芯0.5无氧铜＋2芯1.0无氧铜,0119031213,捆,2,1350,"2,700.00",2700,张孝闽,
2025/10/20,XR43W2510031,福建圣农食品有限公司,气体预处理在线监测系统,TH1000,19061559,件,6,5500,"33,000.00",33000,张孝闽,
2025/10/20,XR43W2510031,福建圣农食品有限公司,探头（深圳）,MIC-300-NH3,10990231,台,6,3000,"18,000.00",18000,张孝闽,
2025/10/28,XR43M2510083,福建圣农发展（浦城）有限公司,波纹电阻,R.XHG.0500.0R50.A1126A ±3%(250-315KW),03000119,件,9,200,"1,800.00",1800,张孝闽,
2025/10/28,XR43M2510085,福建圣农食品有限公司,SRMTEC冷冻油,S019 208L/桶,600677,升,208,45,"9,360.00",9360,张孝闽,
2025/10/28,XR43M2510086,福建圣农食品有限公司,库板自喷漆,SN-BH-ZP （400ML/瓶） 白灰/牙白,0114010021,罐,20,60,"1,200.00",1200,张孝闽,
2025/10/28,XR43M2510087,福建圣农食品有限公司,库板漆,SN-BH， 白灰/牙白,0114010018,升,40,120,"4,800.00",4800,张孝闽,
2025/10/28,XR43M2510088,圣农发展（政和）有限公司,模拟量扩展模块,TM3TI4(可用TM3TI4G替换),03010242,件,9,1050,"9,450.00",9450,张孝闽,
2025/10/28,XR43M2510088,圣农发展（政和）有限公司,容量位移传感器,SN-LDS-280-Cap(275),680502,个,1,4998,"4,998.00",4998,张孝闽,
2025/10/28,XR43M2510088,圣农发展（政和）有限公司,容量位移传感器,SN-LDS-330-Cap-R(325),680514,个,2,6195.3,"12,390.60",12390.6,张孝闽,
2025/10/30,XR43M2510084,福建圣农发展股份有限公司,油封,FB040065(40×65×8),07010019,件,4,0,0.00,,张孝闽,
2025/10/30,XR43M2510084,福建圣农发展股份有限公司,轴用弹性挡圈,24,02100078,件,4,0,0.00,,张孝闽,
2025/10/30,XR43M2510084,福建圣农发展股份有限公司,下轴销(S),F250S,3516030051,件,2,0,0.00,,张孝闽,
2025/10/30,XR43M2510084,福建圣农发展股份有限公司,上轴销(S),F250S,3516030050,件,2,900,"1,800.00",1800,张孝闽,
2025/10/30,XR43M2510084,福建圣农发展股份有限公司,双列角接触轴承,3305S-2Z(24×62×25.4),02090537,件,4,0,0.00,,张孝闽,
2025/11/3,XR43M2510089,福建圣农食品有限公司,屏蔽电泵,SMTP-750-16DE0.8-A,01020683,件,1,12500,"12,500.00",12500,张孝闽,
2025/11/3,XR43M2510090,金溪冰缘食品有限公司,吸气滤芯,FRE-48,01160001,件,4,100,400.00,400,张孝闽,
2025/11/3,XR43M2510090,金溪冰缘食品有限公司,油过滤器滤芯,XRO2-570AS,01160104,件,2,800,"1,600.00",1600,张孝闽,
2025/11/3,XR43M2510090,金溪冰缘食品有限公司,干燥滤芯,48-DC,01160036,件,6,200,"1,200.00",1200,张孝闽,
2025/11/3,XR43M2510090,金溪冰缘食品有限公司,吸气滤芯,FRE-48W,01160025,件,4,120,480.00,480,张孝闽,
2025/11/5,XR43W2511033,福建圣农食品有限公司,通用串口转换器,USB转485/422串口线,19065051,件,1,1200,"1,200.00",1200,张孝闽,
2025/11/5,XR43W2511033,福建圣农食品有限公司,组态软件,组态王7.50 SP1运行版/无限点/USB加密狗(中英文版),03990835,件,1,13300,"13,300.00",13300,张孝闽,
2025/11/5,XR43W2511033,福建圣农食品有限公司,PCI串口卡,CP-134U-DB9M,19065376,件,1,9000,"9,000.00",9000,张孝闽,
2025/11/7,XR43M2511091,福建圣农发展股份有限公司,制冷剂,R507A,14020081,千克,200,52.5,"10,500.00",10500,张孝闽,
2025/11/7,XR43M2511093,圣农食品（政和）有限公司,SRMTEC冷冻油,S019 208L/桶,600677,升,416,45,"18,720.00",18720,张孝闽,
2025/11/7,XR43M2511094,福建圣农食品有限公司,SRMTEC冷冻油,S019 208L/桶,600677,升,624,45,"28,080.00",28080,张孝闽,
2025/11/7,XR43M2511092,福建圣农食品有限公司,SRMTEC冷冻油,S008 20L/桶,971146,升,20,50,"1,000.00",1000,张孝闽,
2025/11/7,XR43M2511092,福建圣农食品有限公司,角接触球轴承,7209 BECBM 45*85*19,615866,件,4,1500,"6,000.00",6000,张孝闽,
2025/11/7,XR43M2511092,福建圣农食品有限公司,SRMTEC冷冻油,S019 208L/桶,600677,升,416,45,"18,720.00",18720,张孝闽,
2025/11/18,XR43W2511034,福建圣农食品有限公司,无缝管,φ159×5,08040239,千克,455.7359785,7.8993105,"3,600.00",3600,张孝闽,
2025/11/18,XR43W2511034,福建圣农食品有限公司,截止阀,RVT150-D-handwheel,01270213,件,1,1500,"1,500.00",1500,张孝闽,
2025/11/18,XR43W2511034,福建圣农食品有限公司,聚氨酯保温弯头,Φ159W,0119032433,个,6,225,"1,350.00",1350,张孝闽,
2025/11/18,XR43W2511034,福建圣农食品有限公司,聚氨酯保温管壳,Φ159L,0119032432,米,22,230,"5,060.00",5060,张孝闽,
2025/11/18,XR43W2511034,福建圣农食品有限公司,镀锌槽钢,63×40×4.8,08050056,千克,159.1200027,9.0497736,"1,440.00",1440,张孝闽,
2025/11/18,XR43W2511034,福建圣农食品有限公司,等径三通,CF415-φ159×5-20 TS,06180112,件,1,150,150.00,150,张孝闽,
2025/11/18,XR43W2511034,福建圣农食品有限公司,90°长半径弯头,CF415-150Ⅱ-5.0-20 90EL,06160031,件,3,150,450.00,450,张孝闽,
2025/11/19,XR43M2511095,福建圣农食品有限公司,制冷剂,R507A,14020081,千克,80,53,"4,240.00",4240,张孝闽,
2025/11/25,XR43W2511035,福建圣农食品有限公司,轴承组,,303365SW,套,1,2520,"2,520.00",2520,张孝闽,
2025/11/25,XR43W2511035,福建圣农食品有限公司,全金属六角法兰面锁紧螺母,M10,613250,件,6,2,12.00,12,张孝闽,
2025/11/25,XR43W2511035,福建圣农食品有限公司,平垫圈,10 10.5*20*2,613910,件,6,1,6.00,6,张孝闽,
2025/11/25,XR43W2511035,福建圣农食品有限公司,接线板,SB-222A,502190,件,1,600,600.00,600,张孝闽,
2025/11/25,XR43W2511035,福建圣农食品有限公司,吸气过滤器,WX373,503058,件,1,125,125.00,125,张孝闽,
2025/11/25,XR43W2511035,福建圣农食品有限公司,电机组件,80HP 400/3/50-460/3/60 Y/D D=257.1,583761,台,1,9680,"9,680.00",9680,张孝闽,
2025/11/25,XR43W2511035,福建圣农食品有限公司,密封垫组,,302490SW,套,1,1050,"1,050.00",1050,张孝闽,
2025/12/2,XR43M2512096,福建圣农食品有限公司,库板自喷漆,SN-BH-ZP （400ML/瓶） 白灰/牙白,0114010021,罐,24,60,"1,440.00",1440,张孝闽,
2025/12/11,XR43M2512097,圣农发展（政和）有限公司,油过滤器滤芯,XRI2-830AN;XRI2-830AN,01160081,件,8,800,"6,400.00",6400,张孝闽,
2025/12/15,XR43W2511036,福建圣农发展（浦城）有限公司,外购辅材,,666666666,Pcs,1,30000,"30,000.00",30000,张孝闽,
2025/12/15,XR43W2511036,福建圣农发展（浦城）有限公司,吊顶式冷风机,SDAS80.3W-J816/1;SDAS80.3W-J816/1,3022034734,件,1,80000,"80,000.00",80000,张孝闽,
2025/12/23,XR43W2512037,圣农发展（政和）有限公司,SRMTEC冷冻油,S019 208L/桶,600677,升,1248,46,"57,408.00",57408,张孝闽,
2025/12/23,XR43W2512037,圣农发展（政和）有限公司,油分滤芯,XRCFET-650/810;XRCFET-650/810,01160013,件,1,2124,"2,124.00",2124,张孝闽,
2025/12/23,XR43W2512037,圣农发展（政和）有限公司,膨胀阀,"TEA20-20,1/2×1/2",01170128,件,2,2750,"5,500.00",5500,张孝闽,
2025/12/24,XR43M2512098,江西圣农食品有限公司,SRMTEC冷冻油,S008 5L/桶,971148,升,5,50,250.00,250,张孝闽,
2025/12/24,XR43M2512099,福建圣农发展（浦城）有限公司,数字量输出模块,TM3DQ16R,03010493,件,3,650,"1,950.00",1950,张孝闽,
2025/12/24,XR43M2512099,福建圣农发展（浦城）有限公司,数字量输入模块,TM3DI8,03010294,件,1,600,600.00,600,张孝闽,
2025/12/24,XR43M2512099,福建圣农发展（浦城）有限公司,可编程控制器,TM241CE40R,03010289,件,2,6000,"12,000.00",12000,张孝闽,
2025/12/24,XR43M2512099,福建圣农发展（浦城）有限公司,数字量输入模块,TM3DI16,03010522,件,2,600,"1,200.00",1200,张孝闽,
2025/12/29,XR43M2512100,福建圣农发展（浦城）有限公司,O形圈,117.07*3.53,692772,件,1,10,10.00,10,张孝闽,
2025/12/29,XR43M2512100,福建圣农发展（浦城）有限公司,O形圈,98.02*3.53,692106,件,2,5,10.00,10,张孝闽,
2025/12/29,XR43M2512100,福建圣农发展（浦城）有限公司,骨架油封,125*150*12 HMS5 RG,692103SK,个,1,990,990.00,990,张孝闽,
2025/12/29,XR43M2512100,福建圣农发展（浦城）有限公司,O形圈,174.3*3.1,692111,件,2,100,200.00,200,张孝闽,
审核日期,销售合同号,客户,物料名称,规格型号,物料编码,"销售
单位","销售
数量",#VALUE!,价税合计,价税合计（本位币）,销售员,方案号
2026/1/8,XR43M2601001,圣农食品（政和）有限公司,SRMTEC冷冻油,S019 208L/桶,600677,升,628,45,"28,260.00",28260,张孝闽,
2026/1/8,XR43M2601001,圣农食品（政和）有限公司,彩印马口铁油桶（中文）,5升装，L168mm*W105mm*H310mm，厚度0.28mm,0119030927,个,1,0,0.00,,张孝闽,
2026/1/8,XR43M2601001,圣农食品（政和）有限公司,SRMTEC冷冻油,S019 20L/桶,970096,升,20,45,900.00,900,张孝闽,
2026/1/14,XR43M2601002,福建圣农发展股份有限公司,制冷剂,R507A,14020081,千克,500,55.5,"27,750.00",27750,陈宇宁,
2026/1/14,XR43M2601004,圣农食品（政和）有限公司,SRMTEC冷冻油,S019 208L/桶,600677,升,1248,45,"56,160.00",56160,张孝闽,
2026/1/15,XR43M2601005,福建圣农食品有限公司,制冷剂,R507A,14020081,千克,100,56,"5,600.00",5600,张孝闽,
2026/1/19,XR43M2601006,圣农食品（政和）有限公司,自动喷漆罐,100％亮光雪人蓝 400ml/瓶,14000044,瓶,12,41,492.00,492,张孝闽,
2026/1/19,XR43W2601001,福建圣农食品有限公司,双列角接触轴承,3305S-2Z(24×62×25.4),02090537,件,2,0,0.00,,张孝闽,
2026/1/19,XR43W2601001,福建圣农食品有限公司,SRMTEC冷冻油,S008 5L/桶,971148,升,30,50,"1,500.00",1500,张孝闽,
2026/1/19,XR43W2601001,福建圣农食品有限公司,干燥滤芯,48-DC,01160036,件,3,100,300.00,300,张孝闽,
2026/1/19,XR43W2601001,福建圣农食品有限公司,油过滤器,HCYF 53,01150036,件,2,300,600.00,600,张孝闽,
2026/1/19,XR43W2601001,福建圣农食品有限公司,吸气滤芯,FRE-48W,01160025,件,2,150,300.00,300,张孝闽,
2026/1/19,XR43W2601001,福建圣农食品有限公司,油封,FB040065(40×65×8),07010019,件,2,0,0.00,,张孝闽,
2026/1/19,XR43W2601001,福建圣农食品有限公司,轴用弹性挡圈,24,02100078,件,2,0,0.00,,张孝闽,
2026/1/19,XR43W2601001,福建圣农食品有限公司,下轴销(S),F60S(2018V1.0),3516030022,件,1,0,0.00,,张孝闽,
2026/1/19,XR43W2601001,福建圣农食品有限公司,上轴销(S),F60S(2018V1.0),3516030021,件,1,900,900.00,900,张孝闽,
2026/1/19,XR43M2601007,福建圣农食品有限公司,油分滤芯,XRCFET-650/810;XRCFET-650/810,01160013,件,3,2100,"6,300.00",6300,张孝闽,
2026/1/19,XR43M2601008,福建圣农发展（浦城）有限公司,双列角接触轴承,3305S-2Z(24×62×25.4),02090537,件,16,0,0.00,,张孝闽,
2026/1/19,XR43M2601008,福建圣农发展（浦城）有限公司,油封,FB040065(40×65×8),07010019,件,16,0,0.00,,张孝闽,
2026/1/19,XR43M2601008,福建圣农发展（浦城）有限公司,轴用弹性挡圈,24,02100078,件,16,0,0.00,,张孝闽,
2026/1/19,XR43M2601008,福建圣农发展（浦城）有限公司,下轴销(S),F250S,3516030051,件,8,0,0.00,,张孝闽,
2026/1/19,XR43M2601008,福建圣农发展（浦城）有限公司,上轴销(S),F250S,3516030050,件,8,900,"7,200.00",7200,张孝闽,
2026/1/21,XR43M2601009,福建圣农食品有限公司,SRMTEC冷冻油,S019 208L/桶,600677,升,208,45,"9,360.00",9360,张孝闽,
2026/1/21,XR43M2601009,福建圣农食品有限公司,叠片挠性联轴器,TD6-210-00C12，详见图纸,02080021,个,1,3600,"3,600.00",3600,张孝闽,
2026/1/21,XR43M2601009,福建圣农食品有限公司,双列角接触轴承,3305S-2Z(24×62×25.4),02090537,件,2,290,580.00,580,张孝闽,
2026/1/22,XR43M2601011,福建圣农食品有限公司,库板自喷漆,SN-BH-ZP （400ML/瓶） 白灰/牙白,0114010021,罐,24,60,"1,440.00",1440,张孝闽,
2026/1/22,XR43M2601012,福建圣农发展股份有限公司,容量位移传感器,SN-LDS-330-Cap-R(325),680514,个,1,6195.3,"6,195.30",6195.3,张孝闽,
2026/1/23,XR43M2601013,福建圣农食品有限公司,主轴承 200，2016低段用，2520高段用(MYCOM配件),CS0279-200,01020699,个,2,4215,"8,430.00",8430,张孝闽,
2026/1/23,XR43M2601013,福建圣农食品有限公司,平衡活塞套 200S／LDH,CS03300-200H,0119031505,件,1,1133,"1,133.00",1133,张孝闽,
2026/1/23,XR43M2601013,福建圣农食品有限公司,止推轴 200，2016低段用，2520高段用 (MYCOM配件),CS03800-200P,01020705,个,1,6400,"6,400.00",6400,张孝闽,
2026/1/23,XR43M2601013,福建圣农食品有限公司,低段M止推轴承(MYCOM配件),CS03800-1612CP,01020761,个,1,3580,"3,580.00",3580,张孝闽,
2026/1/23,XR43M2601013,福建圣农食品有限公司,角接触球轴承,7214 BECBM 70*125*24,616065,件,2,1790,"3,580.00",3580,张孝闽,
2026/1/23,XR43M2601013,福建圣农食品有限公司,止推轴承 1612普通型，增速型高段用(MYCOM配件),CS03800-125P,01020707,个,2,3000,"6,000.00",6000,张孝闽,
2026/1/23,XR43M2601013,福建圣农食品有限公司,平衡活塞套 2016机型用(MYCOM配件),CS03300-160,01020711,个,1,680,680.00,680,张孝闽,
2026/1/23,XR43M2601013,福建圣农食品有限公司,平衡活塞 1612普通型，增速型高段用(MYCOM配件),CS03000-1612C,01020712,个,1,1080,"1,080.00",1080,张孝闽,
2026/1/23,XR43M2601013,福建圣农食品有限公司,高段侧轴承(MYCOM配件),CS02800-125,01020758,个,2,1820,"3,640.00",3640,张孝闽,
2026/1/23,XR43M2601013,福建圣农食品有限公司,高段主轴承(MYCOM配件),CS02700-125,01020757,个,3,1875,"5,625.00",5625,张孝闽,
2026/1/23,XR43M2601013,福建圣农食品有限公司,平衡活塞 200S／LDH,CS03000-200H,0119031519,件,1,1950,"1,950.00",1950,张孝闽,
2026/1/23,XR43M2601013,福建圣农食品有限公司,增速滚珠轴承(MYCOM配件),CS02800-GR160FS,01020760,个,1,2187,"2,187.00",2187,张孝闽,
2026/1/23,XR43M2601013,福建圣农食品有限公司,主轴承（低段M）(MYCOM配件),CS02700-1612C3,01020755,个,1,3380,"3,380.00",3380,张孝闽,
2026/1/23,XR43M2601013,福建圣农食品有限公司,主轴承160S／L,CS0279-160,0119031498,件,3,3200,"9,600.00",9600,张孝闽,
2026/1/23,XR43M2601013,福建圣农食品有限公司,角接触轴承,7313 BECBP,615673,件,4,3136,"12,544.00",12544,张孝闽,
2026/1/23,XR43M2601013,福建圣农食品有限公司,侧轴承 200，2016低段用，2520高段用 (MYCOM配件),CS0289-200,01020700,个,2,3577,"7,154.00",7154,张孝闽,
2026/1/28,XR43M2601015,圣农发展（政和）有限公司,SRMTEC冷冻油,S019 208L/桶,600677,升,1248,45,"56,160.00",56160,张孝闽,
2026/1/28,XR43M2601014,福建圣农食品有限公司,库板自喷漆,SN-BH-ZP （400ML/瓶） 白灰/牙白,0114010021,罐,48,60,"2,880.00",2880,张孝闽,
2026/2/3,XR43M2602017,福建圣农食品有限公司,油分滤芯,XRCFET-650/810;XRCFET-650/810,01160013,件,4,2100,"8,400.00",8400,张孝闽,
2026/2/4,XR43M2602016,福建圣农食品有限公司,制冷剂,R507A,14020081,千克,100,56,"5,600.00",5600,张孝闽,
2026/2/4,XR43M2602018,福建圣农发展股份有限公司,制冷剂,R507A,14020081,千克,200,56,"11,200.00",11200,张孝闽,
2026/2/10,XR43M2602019,福建圣农发展股份有限公司,模拟量扩展模块,TM3TI4(可用TM3TI4G替换),03010242,件,6,1050,"6,300.00",6300,张孝闽,
2026/2/10,XR43M2602020,甘肃圣越农牧发展有限公司,油过滤器滤芯,XRI2-570AN,01160080,件,5,800,"4,000.00",4000,张孝闽,
2026/2/10,XR43M2602021,福建圣农发展（浦城）有限公司,油泵,GG4195,01020612,件,1,11000,"11,000.00",11000,张孝闽,
2026/2/24,XR43W2602003,福建圣农食品有限公司,蒸发式冷凝器,SECE2700,3022012204,件,2,210000,"420,000.00",420000,张孝闽,YPS20260210002
2026/2/24,XR43W2602004,福建圣农食品有限公司,蒸发式冷凝器,SECE2450,3022012205,件,2,200000,"400,000.00",400000,张孝闽,YPS20260210002
2026/2/26,XR43W2602006,福建圣农食品有限公司,下轴承盒定位板,F250S,3516050459,件,1,2190,"2,190.00",2190,张孝闽,
2026/2/26,XR43W2602006,福建圣农食品有限公司,冰库门,1770*840,0119033230,扇,1,7000,"7,000.00",7000,张孝闽,
2026/2/26,XR43W2602006,福建圣农食品有限公司,SRMTEC冷冻油,S009  5L/桶,970035,升,30,100,"3,000.00",3000,张孝闽,
2026/2/26,XR43W2602006,福建圣农食品有限公司,干燥滤芯,48-DC,01160036,件,3,100,300.00,300,张孝闽,
2026/2/26,XR43W2602006,福建圣农食品有限公司,油过滤器,HCYF 53,01150036,件,2,300,600.00,600,张孝闽,
2026/2/26,XR43W2602006,福建圣农食品有限公司,吸气滤芯,FRE-48W,01160025,件,2,150,300.00,300,张孝闽,
2026/2/26,XR43W2602006,福建圣农食品有限公司,油封,FB040065(40×65×8),07010019,件,4,0,0.00,,张孝闽,
2026/2/26,XR43W2602006,福建圣农食品有限公司,轴用弹性挡圈,24,02100078,件,4,0,0.00,,张孝闽,
2026/2/26,XR43W2602006,福建圣农食品有限公司,下轴销(S),F250S,3516030051,件,2,0,0.00,,张孝闽,
2026/2/26,XR43W2602006,福建圣农食品有限公司,上轴销(S),F250S,3516030050,件,2,900,"1,800.00",1800,张孝闽,
2026/2/26,XR43W2602006,福建圣农食品有限公司,双列角接触轴承,3305S-2Z(24×62×25.4),02090537,件,4,0,0.00,,张孝闽,
2026/3/10,XR43M2603022,江西圣农食品有限公司,半封闭活塞压缩机,SP2H0900 ,B20200904000,台,1,8000,"8,000.00",8000,张孝闽,
2026/3/13,XR43M2603023,福建圣农食品（浦城）有限公司,库板自喷漆,SN-BH-ZP （400ML/瓶） 白灰/牙白,0114010021,罐,48,60,"2,880.00",2880,张孝闽,
2026/3/19,XR43M2603024,福建圣农发展股份有限公司,半封闭活塞压缩机,SP4H3000 ,B20803001000,台,1,26000,"26,000.00",26000,张孝闽,
